timestamp,volume,open,high,low,close
20250929 23:12:00 America/Denver,-1,53.65,53.65,53.65,53.65
20250929 23:12:15 America/Denver,-1,53.65,53.85,53.65,53.8
20250929 23:12:30 America/Denver,-1,53.8,54.05,53.8,54.05
20250929 23:12:45 America/Denver,-1,54.05,54.05,54.05,54.05
20250929 23:13:00 America/Denver,-1,54.05,54.05,54.0,54.05
20250929 23:13:15 America/Denver,-1,54.05,54.1,54.0,54.1
20250929 23:13:30 America/Denver,-1,54.1,54.15,54.05,54.05
20250929 23:13:45 America/Denver,-1,54.05,54.5,54.05,54.5
20250929 23:14:00 America/Denver,-1,54.5,54.55,54.5,54.55
20250929 23:14:15 America/Denver,-1,54.55,54.55,54.4,54.4
20250929 23:14:30 America/Denver,-1,54.4,54.4,54.35,54.35
20250929 23:14:45 America/Denver,-1,54.35,54.35,54.2,54.25
20250929 23:15:00 America/Denver,-1,54.25,54.5,54.25,54.5
20250929 23:15:15 America/Denver,-1,54.5,54.7,54.5,54.65
20250929 23:15:30 America/Denver,-1,54.65,54.7,54.2,54.45
20250929 23:15:45 America/Denver,-1,54.45,54.5,54.45,54.5
20250929 23:16:00 America/Denver,-1,54.5,54.6,54.35,54.35
20250929 23:16:15 America/Denver,-1,54.35,54.75,54.35,54.75
20250929 23:16:30 America/Denver,-1,54.75,54.75,54.6,54.65
20250929 23:16:45 America/Denver,-1,54.65,54.65,54.55,54.55
20250929 23:17:00 America/Denver,-1,54.55,54.7,54.55,54.65
20250929 23:17:15 America/Denver,-1,54.65,54.7,54.6,54.7
20250929 23:17:30 America/Denver,-1,54.7,54.75,54.7,54.75
20250929 23:17:45 America/Denver,-1,54.75,54.75,54.75,54.75
20250929 23:18:00 America/Denver,-1,54.75,55.2,52.65,54.8
20250929 23:18:15 America/Denver,-1,54.8,54.8,54.65,54.65
20250929 23:18:30 America/Denver,-1,54.65,54.65,54.6,54.6
20250929 23:18:45 America/Denver,-1,54.6,54.6,54.45,54.5
20250929 23:19:00 America/Denver,-1,54.5,54.5,54.25,54.25
20250929 23:19:15 America/Denver,-1,54.25,54.3,54.25,54.3
20250929 23:19:30 America/Denver,-1,54.3,54.3,54.3,54.3
20250929 23:19:45 America/Denver,-1,54.3,54.7,54.3,54.7
20250929 23:20:00 America/Denver,-1,54.7,55.05,54.7,55.05
20250929 23:20:15 America/Denver,-1,55.05,55.05,55.0,55.0
20250929 23:20:30 America/Denver,-1,55.0,55.0,54.85,54.85
20250929 23:20:45 America/Denver,-1,54.85,54.85,54.85,54.85
20250929 23:21:00 America/Denver,-1,54.85,55.25,54.85,55.25
20250929 23:21:15 America/Denver,-1,55.25,55.4,55.25,55.4
20250929 23:21:30 America/Denver,-1,55.4,55.45,55.4,55.4
20250929 23:21:45 America/Denver,-1,55.4,55.5,55.35,55.5
20250929 23:22:00 America/Denver,-1,55.5,55.5,55.3,55.3
20250929 23:22:15 America/Denver,-1,55.3,55.3,55.05,55.05
20250929 23:22:30 America/Denver,-1,55.05,55.35,55.05,55.35
20250929 23:22:45 America/Denver,-1,55.35,55.45,55.35,55.45
20250929 23:23:00 America/Denver,-1,55.45,55.6,55.45,55.5
20250929 23:23:15 America/Denver,-1,55.5,55.75,55.5,55.75
20250929 23:23:30 America/Denver,-1,55.75,56.1,55.75,56.1
20250929 23:23:45 America/Denver,-1,56.1,56.3,56.1,56.2
20250929 23:24:00 America/Denver,-1,56.2,56.45,56.2,56.4
20250929 23:24:15 America/Denver,-1,56.4,56.4,56.3,56.4
20250929 23:24:30 America/Denver,-1,56.4,56.7,55.9,56.45
20250929 23:24:45 America/Denver,-1,56.45,56.45,56.45,56.45
20250929 23:25:00 America/Denver,-1,56.45,56.5,56.05,56.45
20250929 23:25:15 America/Denver,-1,56.45,56.7,56.0,56.45
20250929 23:25:30 America/Denver,-1,56.45,56.75,56.45,56.45
20250929 23:25:45 America/Denver,-1,56.45,56.45,55.95,56.0
20250929 23:26:00 America/Denver,-1,56.0,56.4,55.7,56.35
20250929 23:26:15 America/Denver,-1,56.35,56.35,55.9,56.0
20250929 23:26:30 America/Denver,-1,56.0,56.15,54.4,55.95
20250929 23:26:45 America/Denver,-1,55.95,56.0,55.9,56.0
20250929 23:27:00 America/Denver,-1,56.0,56.1,56.0,56.1
20250929 23:27:15 America/Denver,-1,56.1,56.7,55.8,56.2
20250929 23:27:30 America/Denver,-1,56.2,56.2,56.15,56.15
20250929 23:27:45 America/Denver,-1,56.15,56.7,56.05,56.05
20250929 23:28:00 America/Denver,-1,56.05,56.2,56.05,56.2
20250929 23:28:15 America/Denver,-1,56.2,56.85,55.95,56.35
20250929 23:28:30 America/Denver,-1,56.35,56.85,56.25,56.25
20250929 23:28:45 America/Denver,-1,56.25,56.35,56.25,56.3
20250929 23:29:00 America/Denver,-1,56.3,56.4,56.3,56.4
20250929 23:29:15 America/Denver,-1,56.4,56.9,56.4,56.5
20250929 23:29:30 America/Denver,-1,56.5,58.1,56.5,56.7
20250929 23:29:45 America/Denver,-1,56.7,56.75,56.0,56.2
20250929 23:30:00 America/Denver,-1,56.2,58.05,55.5,55.95
20250929 23:30:15 America/Denver,-1,55.95,57.0,55.95,56.55
20250929 23:30:30 America/Denver,-1,56.55,56.8,54.7,56.65
20250929 23:30:45 America/Denver,-1,56.65,56.9,56.65,56.85
20250929 23:31:00 America/Denver,-1,56.85,57.1,56.35,56.85
20250929 23:31:15 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 23:31:30 America/Denver,-1,56.85,56.85,56.65,56.65
20250929 23:31:45 America/Denver,-1,56.65,56.65,56.65,56.65
20250929 23:32:00 America/Denver,-1,56.65,56.65,56.2,56.25
20250929 23:32:15 America/Denver,-1,56.25,56.7,56.05,56.3
20250929 23:32:30 America/Denver,-1,56.3,56.3,56.05,56.05
20250929 23:32:45 America/Denver,-1,56.05,56.5,55.7,55.75
20250929 23:33:00 America/Denver,-1,55.75,55.75,55.55,55.55
20250929 23:33:15 America/Denver,-1,55.55,56.0,55.55,55.8
20250929 23:33:30 America/Denver,-1,55.8,55.8,55.65,55.7
20250929 23:33:45 America/Denver,-1,55.7,56.05,55.7,56.05
20250929 23:34:00 America/Denver,-1,56.05,56.25,55.9,56.2
20250929 23:34:15 America/Denver,-1,56.2,56.2,56.15,56.15
20250929 23:34:30 America/Denver,-1,56.15,56.15,56.1,56.1
20250929 23:34:45 America/Denver,-1,56.1,56.1,55.9,56.0
20250929 23:35:00 America/Denver,-1,56.0,56.0,55.65,55.85
20250929 23:35:15 America/Denver,-1,55.85,55.85,55.85,55.85
20250929 23:35:30 America/Denver,-1,55.85,56.25,55.85,56.0
20250929 23:35:45 America/Denver,-1,56.0,56.1,56.0,56.1
20250929 23:36:00 America/Denver,-1,56.1,56.35,56.1,56.35
20250929 23:36:15 America/Denver,-1,56.35,56.45,56.35,56.45
20250929 23:36:30 America/Denver,-1,56.45,56.75,56.1,56.4
20250929 23:36:45 America/Denver,-1,56.4,56.45,56.4,56.45
20250929 23:37:00 America/Denver,-1,56.45,56.45,56.1,56.25
20250929 23:37:15 America/Denver,-1,56.25,56.25,56.25,56.25
20250929 23:37:30 America/Denver,-1,56.25,56.7,56.25,56.5
20250929 23:37:45 America/Denver,-1,56.5,56.8,56.5,56.6
20250929 23:38:00 America/Denver,-1,56.6,56.6,56.05,56.05
20250929 23:38:15 America/Denver,-1,56.05,56.35,56.05,56.25
20250929 23:38:30 America/Denver,-1,56.25,56.65,56.25,56.4
20250929 23:38:45 America/Denver,-1,56.4,56.75,56.4,56.45
20250929 23:39:00 America/Denver,-1,56.45,56.45,56.1,56.25
20250929 23:39:15 America/Denver,-1,56.25,56.7,56.25,56.35
20250929 23:39:30 America/Denver,-1,56.35,56.35,56.25,56.25
20250929 23:39:45 America/Denver,-1,56.25,56.25,55.85,56.1
20250929 23:40:00 America/Denver,-1,56.1,56.55,55.85,56.05
20250929 23:40:15 America/Denver,-1,56.05,56.2,56.05,56.2
20250929 23:40:30 America/Denver,-1,56.2,56.6,56.0,56.35
20250929 23:40:45 America/Denver,-1,56.35,56.4,56.35,56.4
20250929 23:41:00 America/Denver,-1,56.4,56.75,56.15,56.5
20250929 23:41:15 America/Denver,-1,56.5,56.5,54.8,55.9
20250929 23:41:30 America/Denver,-1,55.9,56.2,55.5,55.75
20250929 23:41:45 America/Denver,-1,55.75,56.05,55.45,55.7
20250929 23:42:00 America/Denver,-1,55.7,55.7,55.6,55.6
20250929 23:42:15 America/Denver,-1,55.6,55.65,55.15,55.35
20250929 23:42:30 America/Denver,-1,55.35,55.45,55.35,55.35
20250929 23:42:45 America/Denver,-1,55.35,55.35,55.2,55.2
20250929 23:43:00 America/Denver,-1,55.2,55.2,54.6,54.6
20250929 23:43:15 America/Denver,-1,54.6,54.85,54.6,54.85
20250929 23:43:30 America/Denver,-1,54.85,54.85,54.85,54.85
20250929 23:43:45 America/Denver,-1,54.85,54.85,54.7,54.7
20250929 23:44:00 America/Denver,-1,54.7,54.85,54.7,54.85
20250929 23:44:15 America/Denver,-1,54.85,54.85,54.7,54.7
20250929 23:44:30 America/Denver,-1,54.7,54.7,54.7,54.7
20250929 23:44:45 America/Denver,-1,54.7,54.8,54.6,54.75
20250929 23:45:00 America/Denver,-1,54.75,55.3,54.75,55.3
20250929 23:45:15 America/Denver,-1,55.3,55.4,55.3,55.4
20250929 23:45:30 America/Denver,-1,55.4,55.4,55.2,55.4
20250929 23:45:45 America/Denver,-1,55.4,55.4,55.35,55.4
20250929 23:46:00 America/Denver,-1,55.4,55.5,55.4,55.45
20250929 23:46:15 America/Denver,-1,55.45,55.65,55.45,55.6
20250929 23:46:30 America/Denver,-1,55.6,55.6,55.55,55.55
20250929 23:46:45 America/Denver,-1,55.55,55.95,55.55,55.95
20250929 23:47:00 America/Denver,-1,55.95,56.45,55.95,56.45
20250929 23:47:15 America/Denver,-1,56.45,56.6,56.45,56.6
20250929 23:47:30 America/Denver,-1,56.6,57.05,56.55,56.85
20250929 23:47:45 America/Denver,-1,56.85,56.9,56.5,56.85
20250929 23:48:00 America/Denver,-1,56.85,57.25,56.85,57.1
20250929 23:48:15 America/Denver,-1,57.1,57.1,56.7,56.85
20250929 23:48:30 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 23:48:45 America/Denver,-1,56.85,56.9,56.85,56.9
20250929 23:49:00 America/Denver,-1,56.9,56.95,56.35,56.65
20250929 23:49:15 America/Denver,-1,56.65,56.95,56.55,56.65
20250929 23:49:30 America/Denver,-1,56.65,57.05,56.65,56.85
20250929 23:49:45 America/Denver,-1,56.85,57.1,56.8,56.85
20250929 23:50:00 America/Denver,-1,56.85,56.95,56.5,56.9
20250929 23:50:15 America/Denver,-1,56.9,57.2,56.9,57.2
20250929 23:50:30 America/Denver,-1,57.2,57.45,56.8,57.2
20250929 23:50:45 America/Denver,-1,57.2,57.45,56.9,57.2
20250929 23:51:00 America/Denver,-1,57.2,57.2,56.85,57.05
20250929 23:51:15 America/Denver,-1,57.05,57.05,56.8,56.8
20250929 23:51:30 America/Denver,-1,56.8,56.8,56.7,56.7
20250929 23:51:45 America/Denver,-1,56.7,56.75,56.45,56.75
20250929 23:52:00 America/Denver,-1,56.75,56.75,56.75,56.75
20250929 23:52:15 America/Denver,-1,56.75,56.75,56.5,56.5
20250929 23:52:30 America/Denver,-1,56.5,56.8,56.3,56.5
20250929 23:52:45 America/Denver,-1,56.5,56.55,56.5,56.55
20250929 23:53:00 America/Denver,-1,56.55,56.95,56.55,56.85
20250929 23:53:15 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 23:53:30 America/Denver,-1,56.85,56.85,56.85,56.85
20250929 23:53:45 America/Denver,-1,56.85,57.2,56.85,57.05
20250929 23:54:00 America/Denver,-1,57.05,57.05,56.65,56.95
20250929 23:54:15 America/Denver,-1,56.95,57.0,56.55,56.85
20250929 23:54:30 America/Denver,-1,56.85,56.95,56.85,56.95
20250929 23:54:45 America/Denver,-1,56.95,56.95,56.8,56.8
20250929 23:55:00 America/Denver,-1,56.8,56.85,56.8,56.85
20250929 23:55:15 America/Denver,-1,56.85,57.0,56.55,57.0
20250929 23:55:30 America/Denver,-1,57.0,57.25,56.95,57.1
20250929 23:55:45 America/Denver,-1,57.1,57.15,57.1,57.15
20250929 23:56:00 America/Denver,-1,57.15,57.4,56.95,57.2
20250929 23:56:15 America/Denver,-1,57.2,57.3,56.9,57.1
20250929 23:56:30 America/Denver,-1,57.1,57.35,57.1,57.25
20250929 23:56:45 America/Denver,-1,57.25,57.25,57.25,57.25
20250929 23:57:00 America/Denver,-1,57.25,57.3,56.9,57.15
20250929 23:57:15 America/Denver,-1,57.15,57.35,57.15,57.25
20250929 23:57:30 America/Denver,-1,57.25,57.25,57.2,57.2
20250929 23:57:45 America/Denver,-1,57.2,57.2,56.85,57.0
20250929 23:58:00 America/Denver,-1,57.0,57.15,57.0,57.15
20250929 23:58:15 America/Denver,-1,57.15,57.15,56.85,57.0
20250929 23:58:30 America/Denver,-1,57.0,57.0,57.0,57.0
20250929 23:58:45 America/Denver,-1,57.0,57.0,57.0,57.0
20250929 23:59:00 America/Denver,-1,57.0,57.05,56.75,56.8
20250929 23:59:15 America/Denver,-1,56.8,57.2,56.8,56.85
20250929 23:59:30 America/Denver,-1,56.85,56.85,56.8,56.8
20250929 23:59:45 America/Denver,-1,56.8,56.8,56.4,56.55
20250930 00:00:00 America/Denver,-1,56.55,56.55,56.15,56.45
20250930 00:00:15 America/Denver,-1,56.45,56.55,56.15,56.3
20250930 00:00:30 America/Denver,-1,56.3,56.65,55.55,56.45
20250930 00:00:45 America/Denver,-1,56.45,57.0,56.4,56.65
20250930 00:01:00 America/Denver,-1,56.65,56.65,56.3,56.55
20250930 00:01:15 America/Denver,-1,56.55,56.85,56.4,56.8
20250930 00:01:30 America/Denver,-1,56.8,56.9,56.7,56.9
20250930 00:01:45 America/Denver,-1,56.9,57.2,56.9,57.15
20250930 00:02:00 America/Denver,-1,57.15,57.3,57.1,57.2
20250930 00:02:15 America/Denver,-1,57.2,57.2,56.8,56.9
20250930 00:02:30 America/Denver,-1,56.9,57.15,56.6,57.1
20250930 00:02:45 America/Denver,-1,57.1,57.65,56.95,57.6
20250930 00:03:00 America/Denver,-1,57.6,57.65,57.1,57.25
20250930 00:03:15 America/Denver,-1,57.25,57.55,57.2,57.25
20250930 00:03:30 America/Denver,-1,57.25,57.25,56.45,56.45
20250930 00:03:45 America/Denver,-1,56.45,56.7,56.1,56.5
20250930 00:04:00 America/Denver,-1,56.5,56.6,56.05,56.35
20250930 00:04:15 America/Denver,-1,56.35,56.65,56.1,56.1
20250930 00:04:30 America/Denver,-1,56.1,56.5,55.5,55.6
20250930 00:04:45 America/Denver,-1,55.6,56.1,55.6,56.0
20250930 00:05:00 America/Denver,-1,56.0,56.0,55.2,55.25
20250930 00:05:15 America/Denver,-1,55.25,55.55,55.25,55.55
20250930 00:05:30 America/Denver,-1,55.55,55.75,55.55,55.65
20250930 00:05:45 America/Denver,-1,55.65,56.2,55.65,56.2
20250930 00:06:00 America/Denver,-1,56.2,57.0,56.2,57.0
20250930 00:06:15 America/Denver,-1,57.0,57.2,56.55,56.7
20250930 00:06:30 America/Denver,-1,56.7,56.9,56.6,56.85
20250930 00:06:45 America/Denver,-1,56.85,57.05,56.85,57.05
20250930 00:07:00 America/Denver,-1,57.05,57.3,56.75,56.9
20250930 00:07:15 America/Denver,-1,56.9,57.05,56.7,57.05
20250930 00:07:30 America/Denver,-1,57.05,57.25,56.95,56.95
20250930 00:07:45 America/Denver,-1,56.95,57.0,56.75,57.0
20250930 00:08:00 America/Denver,-1,57.0,57.65,57.0,57.1
20250930 00:08:15 America/Denver,-1,57.1,57.65,56.85,57.35
20250930 00:08:30 America/Denver,-1,57.35,57.55,57.0,57.45
20250930 00:08:45 America/Denver,-1,57.45,57.55,57.05,57.35
20250930 00:09:00 America/Denver,-1,57.35,57.35,56.95,57.3
20250930 00:09:15 America/Denver,-1,57.3,57.35,56.9,57.15
20250930 00:09:30 America/Denver,-1,57.15,57.3,56.85,57.0
20250930 00:09:45 America/Denver,-1,57.0,57.35,56.85,56.95
20250930 00:10:00 America/Denver,-1,56.95,57.5,56.95,57.45
20250930 00:10:15 America/Denver,-1,57.45,57.75,57.3,57.65
20250930 00:10:30 America/Denver,-1,57.65,57.8,57.4,57.6
20250930 00:10:45 America/Denver,-1,57.6,57.75,57.3,57.5
20250930 00:11:00 America/Denver,-1,57.5,57.8,57.35,57.6
20250930 00:11:15 America/Denver,-1,57.6,57.75,57.3,57.55
20250930 00:11:30 America/Denver,-1,57.55,57.85,57.55,57.65
20250930 00:11:45 America/Denver,-1,57.65,58.3,57.65,58.0
20250930 00:12:00 America/Denver,-1,58.0,58.15,56.5,57.7
20250930 00:12:15 America/Denver,-1,57.7,58.2,57.7,58.0
20250930 00:12:30 America/Denver,-1,58.0,58.3,57.95,57.95
20250930 00:12:45 America/Denver,-1,57.95,57.95,57.95,57.95
20250930 00:13:00 America/Denver,-1,57.95,58.35,57.95,58.15
20250930 00:13:15 America/Denver,-1,58.15,58.35,57.95,58.3
20250930 00:13:30 America/Denver,-1,58.3,58.4,58.3,58.35
20250930 00:13:45 America/Denver,-1,58.35,58.4,57.95,58.3
20250930 00:14:00 America/Denver,-1,58.3,58.4,57.9,58.25
20250930 00:14:15 America/Denver,-1,58.25,58.35,57.9,58.25
20250930 00:14:30 America/Denver,-1,58.25,58.4,58.25,58.3
20250930 00:14:45 America/Denver,-1,58.3,58.4,57.9,58.3
20250930 00:15:00 America/Denver,-1,58.3,58.4,58.0,58.3
20250930 00:15:15 America/Denver,-1,58.3,58.75,58.25,58.4
20250930 00:15:30 America/Denver,-1,58.4,58.45,58.4,58.45
20250930 00:15:45 America/Denver,-1,58.45,58.55,58.3,58.4
20250930 00:16:00 America/Denver,-1,58.4,58.75,58.4,58.6
20250930 00:16:15 America/Denver,-1,58.6,58.8,58.4,58.65
20250930 00:16:30 America/Denver,-1,58.65,58.65,58.4,58.65
20250930 00:16:45 America/Denver,-1,58.65,58.65,58.4,58.65
20250930 00:17:00 America/Denver,-1,58.65,58.85,58.5,58.8
20250930 00:17:15 America/Denver,-1,58.8,58.8,58.5,58.75
20250930 00:17:30 America/Denver,-1,58.75,58.75,58.45,58.45
20250930 00:17:45 America/Denver,-1,58.45,58.7,58.45,58.5
20250930 00:18:00 America/Denver,-1,58.5,58.75,58.35,58.5
20250930 00:18:15 America/Denver,-1,58.5,58.7,58.3,58.55
20250930 00:18:30 America/Denver,-1,58.55,58.6,58.4,58.5
20250930 00:18:45 America/Denver,-1,58.5,58.5,58.45,58.45
20250930 00:19:00 America/Denver,-1,58.45,58.75,58.45,58.6
20250930 00:19:15 America/Denver,-1,58.6,58.6,58.5,58.5
20250930 00:19:30 America/Denver,-1,58.5,58.5,58.5,58.5
20250930 00:19:45 America/Denver,-1,58.5,58.5,58.2,58.25
20250930 00:20:00 America/Denver,-1,58.25,58.4,58.2,58.2
20250930 00:20:15 America/Denver,-1,58.2,58.2,57.8,57.8
20250930 00:20:30 America/Denver,-1,57.8,57.95,57.4,57.85
20250930 00:20:45 America/Denver,-1,57.85,57.85,57.75,57.75
20250930 00:21:00 America/Denver,-1,57.75,58.0,57.7,57.75
20250930 00:21:15 America/Denver,-1,57.75,57.95,57.75,57.9
20250930 00:21:30 America/Denver,-1,57.9,58.4,57.9,58.35
20250930 00:21:45 America/Denver,-1,58.35,58.4,58.2,58.35
20250930 00:22:00 America/Denver,-1,58.35,58.4,58.35,58.4
20250930 00:22:15 America/Denver,-1,58.4,58.4,58.4,58.4
20250930 00:22:30 America/Denver,-1,58.4,58.5,58.3,58.4
20250930 00:22:45 America/Denver,-1,58.4,58.5,58.2,58.5
20250930 00:23:00 America/Denver,-1,58.5,58.7,58.4,58.6
20250930 00:23:15 America/Denver,-1,58.6,58.75,58.6,58.6
20250930 00:23:30 America/Denver,-1,58.6,58.75,58.45,58.75
20250930 00:23:45 America/Denver,-1,58.75,59.05,58.75,59.05
20250930 00:24:00 America/Denver,-1,59.05,59.4,59.0,59.35
20250930 00:24:15 America/Denver,-1,59.35,59.35,59.05,59.15
20250930 00:24:30 America/Denver,-1,59.15,59.4,59.15,59.15
20250930 00:24:45 America/Denver,-1,59.15,59.15,58.7,58.8
20250930 00:25:00 America/Denver,-1,58.8,58.95,58.7,58.8
20250930 00:25:15 America/Denver,-1,58.8,58.9,58.6,58.6
20250930 00:25:30 America/Denver,-1,58.6,58.85,58.6,58.65
20250930 00:25:45 America/Denver,-1,58.65,58.65,58.65,58.65
20250930 00:26:00 America/Denver,-1,58.65,58.9,58.55,58.8
20250930 00:26:15 America/Denver,-1,58.8,58.9,58.7,58.8
20250930 00:26:30 America/Denver,-1,58.8,58.8,58.8,58.8
20250930 00:26:45 America/Denver,-1,58.8,59.05,58.8,59.05
20250930 00:27:00 America/Denver,-1,59.05,59.3,59.05,59.3
20250930 00:27:15 America/Denver,-1,59.3,59.45,59.2,59.45
20250930 00:27:30 America/Denver,-1,59.45,59.6,59.3,59.45
20250930 00:27:45 America/Denver,-1,59.45,59.6,59.3,59.45
20250930 00:28:00 America/Denver,-1,59.45,59.55,59.1,59.1
20250930 00:28:15 America/Denver,-1,59.1,59.25,58.85,59.15
20250930 00:28:30 America/Denver,-1,59.15,59.25,59.1,59.2
20250930 00:28:45 America/Denver,-1,59.2,59.2,59.05,59.2
20250930 00:29:00 America/Denver,-1,59.2,59.2,58.95,58.95
20250930 00:29:15 America/Denver,-1,58.95,58.95,58.5,58.55
20250930 00:29:30 America/Denver,-1,58.55,58.7,58.45,58.45
20250930 00:29:45 America/Denver,-1,58.45,58.45,57.9,58.25
20250930 00:30:00 America/Denver,-1,58.25,58.7,58.15,58.25
20250930 00:30:15 America/Denver,-1,58.25,58.3,57.9,58.2
20250930 00:30:30 America/Denver,-1,58.2,58.2,57.85,57.95
20250930 00:30:45 America/Denver,-1,57.95,58.25,57.85,58.15
20250930 00:31:00 America/Denver,-1,58.15,58.65,58.1,58.65
20250930 00:31:15 America/Denver,-1,58.65,59.1,58.65,59.05
20250930 00:31:30 America/Denver,-1,59.05,59.05,58.5,58.75
20250930 00:31:45 America/Denver,-1,58.75,59.05,58.75,59.05
20250930 00:32:00 America/Denver,-1,59.05,59.4,59.05,59.4
20250930 00:32:15 America/Denver,-1,59.4,59.7,59.2,59.2
20250930 00:32:30 America/Denver,-1,59.2,59.25,58.95,59.2
20250930 00:32:45 America/Denver,-1,59.2,59.25,58.85,58.85
20250930 00:33:00 America/Denver,-1,58.85,59.2,58.85,58.9
20250930 00:33:15 America/Denver,-1,58.9,58.9,58.4,58.55
20250930 00:33:30 America/Denver,-1,58.55,58.55,58.4,58.45
20250930 00:33:45 America/Denver,-1,58.45,58.65,58.1,58.15
20250930 00:34:00 America/Denver,-1,58.15,58.35,57.8,58.05
20250930 00:34:15 America/Denver,-1,58.05,58.35,58.05,58.05
20250930 00:34:30 America/Denver,-1,58.05,58.15,57.8,57.95
20250930 00:34:45 America/Denver,-1,57.95,58.5,57.95,58.25
20250930 00:35:00 America/Denver,-1,58.25,58.35,57.85,58.2
20250930 00:35:15 America/Denver,-1,58.2,58.2,58.05,58.1
20250930 00:35:30 America/Denver,-1,58.1,58.35,58.1,58.35
20250930 00:35:45 America/Denver,-1,58.35,58.75,58.3,58.75
20250930 00:36:00 America/Denver,-1,58.75,58.75,57.1,58.15
20250930 00:36:15 America/Denver,-1,58.15,58.65,58.1,58.65
20250930 00:36:30 America/Denver,-1,58.65,58.65,58.6,58.65
20250930 00:36:45 America/Denver,-1,58.65,58.65,58.6,58.6
20250930 00:37:00 America/Denver,-1,58.6,58.8,58.6,58.8
20250930 00:37:15 America/Denver,-1,58.8,59.05,58.65,59.05
20250930 00:37:30 America/Denver,-1,59.05,59.05,58.9,59.05
20250930 00:37:45 America/Denver,-1,59.05,59.1,58.9,59.1
20250930 00:38:00 America/Denver,-1,59.1,59.25,58.9,58.9
20250930 00:38:15 America/Denver,-1,58.9,59.2,58.7,58.85
20250930 00:38:30 America/Denver,-1,58.85,59.2,58.8,58.9
20250930 00:38:45 America/Denver,-1,58.9,58.9,58.7,58.75
20250930 00:39:00 America/Denver,-1,58.75,58.75,58.25,58.25
20250930 00:39:15 America/Denver,-1,58.25,58.25,57.65,57.85
20250930 00:39:30 America/Denver,-1,57.85,57.9,57.25,57.5
20250930 00:39:45 America/Denver,-1,57.5,57.95,57.5,57.8
20250930 00:40:00 America/Denver,-1,57.8,58.0,57.25,57.5
20250930 00:40:15 America/Denver,-1,57.5,57.65,57.5,57.65
20250930 00:40:30 America/Denver,-1,57.65,58.0,57.3,57.5
20250930 00:40:45 America/Denver,-1,57.5,57.5,56.8,57.0
20250930 00:41:00 America/Denver,-1,57.0,57.45,56.75,57.25
20250930 00:41:15 America/Denver,-1,57.25,57.55,56.8,57.4
20250930 00:41:30 America/Denver,-1,57.4,57.9,57.3,57.6
20250930 00:41:45 America/Denver,-1,57.6,57.85,57.6,57.85
20250930 00:42:00 America/Denver,-1,57.85,58.2,57.8,57.9
20250930 00:42:15 America/Denver,-1,57.9,58.05,57.3,57.55
20250930 00:42:30 America/Denver,-1,57.55,57.95,56.85,57.05
20250930 00:42:45 America/Denver,-1,57.05,57.3,56.6,56.85
20250930 00:43:00 America/Denver,-1,56.85,57.15,56.6,56.75
20250930 00:43:15 America/Denver,-1,56.75,57.05,56.2,56.65
20250930 00:43:30 America/Denver,-1,56.65,56.7,56.3,56.45
20250930 00:43:45 America/Denver,-1,56.45,56.95,56.2,56.65
20250930 00:44:00 America/Denver,-1,56.65,57.1,56.65,57.0
20250930 00:44:15 America/Denver,-1,57.0,57.15,56.8,57.1
20250930 00:44:30 America/Denver,-1,57.1,57.1,57.1,57.1
20250930 00:44:45 America/Denver,-1,57.1,57.2,56.8,57.15
20250930 00:45:00 America/Denver,-1,57.15,57.35,56.6,56.9
20250930 00:45:15 America/Denver,-1,56.9,57.15,56.6,56.85
20250930 00:45:30 America/Denver,-1,56.85,57.4,56.75,57.05
20250930 00:45:45 America/Denver,-1,57.05,57.4,56.8,57.05
20250930 00:46:00 America/Denver,-1,57.05,57.4,56.8,56.9
20250930 00:46:15 America/Denver,-1,56.9,57.35,56.85,56.9
